objectid,agency,comments,active,mapmethod,datecurrent,uniquefireidentifier,fireyear,incidentname,pooownerunit,perimeterdatetime,gisacres,complexname,firecode,complexparentirwinid,pooresponsibleunit,state,inciwebid,localincidentidentifier,irwinid,incomplex,complexfirecode,mergeid,latest,modifiedon,createdon,SHAPE_Length,SHAPE_Area
73,BLM,WFDSS,N,Hand Sketch,2019/05/23 00:00:00,2019-AKTAD-000132,2019,Melozitna,AKAKS,2019/05/22 00:00:00,1561.6021314, ,L9GV, ,AKTAD,AK, ,000132,{E5EE8223-9CDD-4A54-94CD-436D0037743C},N, , ,N,2019/05/30 11:59:17,2019/05/23 11:38:14,0.178776610134597,0.00121695903035704
74,FS,"Pulled from EGP REST Service; 0730 1500 Hand Sketch Div D, 0729 Hand drawn perimeter",N,Hand Sketch,2019/07/31 05:08:28,2019-UTMLF-009140,2019,Poison Canyon,USTMLF,2019/07/30 17:20:13,928.11140552, ,MJE5, ,UTMLF,UT, ,009140,{1EF4925F-A9ED-43E7-B2A1-7EEC8DEEF6C5},N, , ,N,2019/09/09 14:28:09,2019/07/31 11:39:37,0.0923873855552604,0.000384384287508521
75,USFS, ,N,Infrared Image,2019/06/21 00:00:00,2019-AZTNF-000579,2019,Woodbury,AZTNF,2019/06/20 22:12:00,65903.4802664, ,L951, ,AZTNF,AZ,6382,000579,{852CA751-B8AB-4D83-9B1D-8D4C4924472B},N, , ,N,2019/06/21 10:42:15,2019/06/21 10:42:15,2.30874634824217,0.0258867055865893
76,FWS,WFDSS,N,GPS-Walked/ Driven,2019/05/23 00:00:00,2019-GAOKR-019003,2019,COMPARTMENT 1,GAOKR,2019/05/22 15:59:59,183.97416198, ,L9E3, ,GAOKR,GA,6348,019003,{B08B02B0-A8F9-41B9-A9FE-22547C1E9124},N, , ,Y,2019/05/23 11:38:14,2019/05/23 11:38:14,0.0368505935223836,7.0357007824852e-05
77,BIA,WFDSS,N,Hand Sketch,2019/06/21 00:00:00,2019-AZSCA-000640,2019,Panel,AZSCA,2019/06/17 12:00:00,115.41468111, ,MAY3, ,AZSCA,AZ, ,000640,{8F613121-758A-4E9F-824E-05DD2D4CF8D6},N, , ,Y,2019/06/21 10:42:15,2019/06/21 10:42:15,0.0395480033817726,4.52203505086155e-05
78,USFS, ,N,Infrared Image,2019/07/05 00:00:00,2019-NMLNF-000249,2019,PINE LODGE,NMLNF,2019/07/04 00:46:59,14808.2058922, ,MBA5, ,NMLNF,NM,6397,000249,{1F1E8B82-4864-4884-9737-FE108D1ADCEC},N, , ,N,2019/07/05 11:38:21,2019/07/05 11:38:21,0.732999204167824,0.00582360092825805
79,USFS,Pulled from EGP REST Service,N,Mixed Methods,2019/06/21 00:00:00,2019-AZTNF-000579,2019,Woodbury,AZTNF,2019/06/21 05:03:59,65949.9759846, ,L951, ,AZTNF,AZ,6382,000579,{852CA751-B8AB-4D83-9B1D-8D4C4924472B},N, , ,N,2019/06/24 15:14:40,2019/06/21 10:42:15,2.30322133286049,0.0258845176459679
80,DVF,"Pulled from EGP REST Service; Photo-rectification perimeter submitted by SWS",N,Image Interpretation,2019/07/18 05:06:27,2019-AKSWS-904591,2019,East Fork,AKVLN,2019/07/17 21:13:41,3.34863431, ,MF0S, ,AKSWS,AK, ,904591,{4386F121-2FD7-401A-A4BE-E7A412C9DC5A},N, , ,Y,2019/09/10 09:33:43,2019/07/18 11:08:54,0.00602307454739453,2.40617929596624e-06
81, ,Pulled from EGP REST Service,N, ,2019/05/30 05:05:09,2019-FLBCP-019003,2019,BUNDSCHU,FLBCP,2019/05/29 20:25:17,295.2125202, ,L6VU, ,FLBCP,FL, ,019003,{9BFEA61E-E64C-4913-B8ED-56BDC7830705},N, , ,Y,2019/05/30 11:59:17,2019/05/30 11:59:17,0.0783425880678698,0.000107922153539791
82,BLM,Pulled from EGP REST Service,N,Mixed Methods,2019/05/23 00:00:00,2019-AKMID-000077,2019,Oregon Lakes,AKFWQ,2019/05/21 18:59:59,16871.443116, ,L8P7, ,AKMID,AK,6308,000077,{44C8E90C-98D1-490F-A7DE-D74F0C3D3AD0},N, , ,N,2019/05/30 11:59:38,2019/05/23 11:38:14,0.92273281971786,0.0124969063246135
83,USFS,WFDSS,N,Hand Sketch,2019/06/03 00:00:00,2019-AZASF-000204,2019,Deer,AZASF,2019/05/31 00:00:00,107.62879781, ,L9T8, ,AZASF,AZ, ,000204,{81E3EA70-EE0E-4899-9ED6-9387BC122085},N, , ,N,2019/06/03 09:50:02,2019/06/03 09:50:02,0.0288431260940472,4.23730740138998e-05
84,DOF, ,N,Infrared Image,2019/07/31 00:00:00,2019-OR732S-000069,2019,MP 97,OR730S,2019/07/31 01:20:00,12577.9274483, ,MHK1, ,OR732S,OR, ,000069,{705FAC28-7619-414D-9784-7E0BCEB2F8B3},N, , ,N,2019/08/01 12:42:09,2019/07/31 11:39:41,0.577405297199948,0.00560677838618924
85,USFS,WFDSS,N,GPS-Walked/ Driven,2019/06/03 00:00:00,2019-FLFNF-000418,2019,Brown House,FLFNF,2019/05/30 15:00:00,216.58794176, , , ,FLFNF,FL, ,000418,{E802943F-B41F-4380-800D-BA5DB96ED9AF},N, , ,Y,2019/06/03 09:50:02,2019/06/03 09:50:02,0.0544640111677282,8.21853665598939e-05
86,USFS,WFDSS,N,GPS-Walked/ Driven,2019/06/03 00:00:00,2019-FLFNF-000419,2019,Diamond,FLFNF,2019/05/29 15:59:59,134.0898386, , , ,FLFNF,FL, ,000419,{A3932BFE-0D71-4F45-8597-30BE87DF6697},N, , ,Y,2019/06/03 09:50:02,2019/06/03 09:50:02,0.0302657149875496,5.08869875392939e-05
87,BIA,WFDSS,N,GPS-Walked/ Driven,2019/05/14 00:00:00,2019-AZSCA-000314,2019,Smokey,AZSCA,2019/05/13 15:00:00,48.53075966, ,L82A, ,AZSCA,AZ, ,000314,{5AE18637-D038-4CA5-BA08-E7E9D713CB9E},N, , ,N,2019/06/10 12:11:37,2019/05/15 11:14:31,0.0221722104542031,1.90785435873932e-05
88,BIA,WFDSS,N,Mixed Methods,2019/07/05 00:00:00,2019-NMZUA-000119,2019,Chopito,NMZUA,2019/07/04 00:00:00,142.95296411, ,MC1T, ,NMZUA,NM, ,000119,{61AA3303-12F9-48F2-A936-7A7361D3C9B6},N, , ,Y,2019/07/05 11:38:21,2019/07/05 11:38:21,0.0302329973669703,5.72626470550578e-05
89,DVF,Pulled from EGP REST Service,N,Mixed Methods,2019/06/30 05:05:41,2019-AKFAS-911319,2019,Shovel Creek,AKAKS,2019/06/29 20:43:11,5567.97857802, ,MBS4, ,AKFAS,AK, ,911319,{9155A802-F466-4D32-AFA3-F0B2D823B2EB},N, , ,N,2019/07/01 13:35:50,2019/07/01 12:33:13,0.35450358934394,0.00428139792141433
90,FS,Pulled from EGP REST Service,N,Mixed Methods,2019/07/02 05:05:27,2019-NMLNF-000184,2019,LONE MOUNTAIN,NMLNF,2019/07/01 15:16:20,3225.97397773, ,L9N7, ,NMLNF,NM,6380,000184,{C7DC9B46-ACA3-49AE-AF91-3A84326FAFAA},N, , ,N,2019/07/03 11:51:16,2019/07/02 10:33:41,0.31549819198346,0.0012712004439669
91,BLM,WFDSS,N,GPS-Flight,2019/07/12 00:00:00,2019-AKMID-000471,2019,Dry Creek 2,AKFWQ,2019/07/11 09:59:59,506.48991585, ,MEC6, ,AKMID,AK, ,000471,{BC2B73CF-ECBC-4C3B-9968-B9522FF0C0D4},N, , ,N,2019/07/18 11:08:54,2019/07/12 12:24:55,0.127788557713197,0.000381380412526809
92,DVF,WFDSS,N,Other,2019/07/05 00:00:00,2019-AKMSS-901429,2019,Montana Creek,AKPRI,2019/07/04 12:00:00,252.94578753, ,MC8B, ,AKMSS,AK, ,901429,{F32ADB67-249A-4BAC-86BC-3A9F9B559A2A},N, , ,N,2019/07/08 10:52:30,2019/07/05 11:38:21,0.0569270296110817,0.000175991553042521
93,USFS, ,N,Infrared Image,2019/10/17 00:00:00,2019-CORGF-001388,2019,Decker,CORGF,2019/10/17 00:56:59,8575.17174825, ,MR8R, ,CORGF,CO,6592,001388,{5A6B5A9F-35CF-4F34-8C66-08F37083B54D},N, , ,N,2019/10/18 14:14:42,2019/10/17 11:21:50,1.62624526475443,0.0035807679556511
94,FS,Pulled from EGP REST Service,N,Phone/Tablet,2019/07/02 05:05:27,2019-NVHTF-030272,2019,Tamarack,NVHTF,2019/07/01 16:30:06,6.51807847, ,MB1L, ,NVHTF,CA, ,030272,{F46EE210-D9D0-4B86-8079-45D9AE8FB3DB},N, , ,N,2019/07/17 10:55:12,2019/07/02 10:33:41,0.00781258285702366,2.7233777982213e-06
95,USFS,WFDSS,N,GPS-Walked/ Driven,2019/06/03 00:00:00,2019-FLFNF-000427,2019,Sand Fly,FLFNF,2019/05/30 14:00:00,134.72767272, , , ,FLFNF,FL, ,000427,{37EEAAC0-8C54-4394-83D1-B18F0664D3EE},N, , ,Y,2019/06/03 09:50:02,2019/06/03 09:50:02,0.0307244208902157,5.11857632862848e-05
96,BLM,"Pulled from EGP REST Service; Perimeter created using Sentinel 2 image collected 6/11",N,Remote Sensing Derived,2019/06/17 11:43:47,2019-AKGAD-000221,2019,Lake Minakokosa,AKAKS,2019/06/12 21:57:44,22.81697042, ,L99U, ,AKGAD,AK, ,000221,{72C91B6C-77E1-4598-8DB8-CBA12BD21D8E},N, , ,Y,2019/06/26 08:30:46,2019/06/17 13:17:01,0.0372628136196708,1.89400510008394e-05
97,USFS,WFDSS,N,GPS-Flight,2019/07/05 00:00:00,2019-NMGNF-000255,2019,Little,NMGNF,2019/07/04 15:59:59,311.23222942, ,MCW7, ,NMGNF,NM, ,000255,{6B789D65-DFE2-41F8-BB0B-3FC150C6338A},N, , ,Y,2019/07/05 11:38:21,2019/07/05 11:38:21,0.0674504588542745,0.00012182952691768
98,FS,Pulled from EGP REST Service,N,Phone/Tablet,2019/07/02 05:05:25,2019-NVHTF-030272,2019,Tamarack,NVHTF,2019/07/01 16:34:42,67.21748139, ,MB1L, ,NVHTF,CA, ,030272,{F46EE210-D9D0-4B86-8079-45D9AE8FB3DB},N, , ,Y,2019/09/09 14:28:09,2019/07/02 10:33:41,0.0251828616824172,2.80850590060797e-05
99,USFS, ,N,Infrared Image,2019/07/02 00:00:00,2019-AZCNF-000315,2019,VAN VALER,AZCNF,2019/07/01 20:57:00,328.99801578, ,MCW0, ,AZCNF,AZ, ,000315,{4B533662-2110-42B8-9976-DF7A2E52F769},N, , ,N,2019/07/02 10:33:41,2019/07/02 10:33:41,0.0949019340041346,0.000128104357975301
100,BLM,WFDSS,N,GPS-Flight,2019/08/01 00:00:00,2019-ORBUD-009065,2019,Home Creek,ORBUD,2019/07/30 20:00:00,122.28978723, ,MJS3, ,ORBUD,OR, ,009065,{B4DB7BF1-97A0-4B0A-9006-5B76B4063163},N, , ,Y,2019/08/01 13:05:38,2019/08/01 13:05:38,0.0424025089913346,5.42500162850864e-05
101,USFS,WFDSS,N,Other,2019/06/12 00:00:00,2019-AZTNF-000579,2019,Woodbury,AZTNF,2019/06/11 00:00:00,5253.79996005, ,L951, ,AZTNF,AZ,6382,000579,{852CA751-B8AB-4D83-9B1D-8D4C4924472B},N, , ,N,2019/06/14 07:57:44,2019/06/12 10:42:31,0.274406609169291,0.00206107297132466
102,DL,Event Standard Perims,N,Mixed Methods,2019/05/13 00:00:00,2019-IDPDS-000076,2019,Prospect,IDIDS,2019/05/11 16:24:00,333.59996904, ,L8YB, ,IDPDS,ID, ,000076,{8571D2F8-35AC-421A-B5FE-C69BF64B6212},N, , ,N,2019/05/15 11:14:31,2019/05/15 11:14:31,0.105942119303997,0.000159794173332141
103,USFS,WFDSS,N,Hand Sketch,2019/06/03 00:00:00,2019-ORFWF-000127,2019,McCarty,ORFWF,2019/05/30 12:00:00,187.74089199, ,L9R3, ,ORFWF,OR, ,000127,{96FD27A2-D747-4563-94D1-8F842883EC79},N, , ,Y,2019/06/03 09:50:02,2019/06/03 09:50:02,0.0491645208316594,8.39421296428998e-05
104,USFS,WFDSS,N,GPS-Flight,2019/06/11 00:00:00,2019-NMGNF-000178,2019,Elk,NMGNF,2019/06/10 09:59:59,676.26114658, ,L936, ,NMGNF,NM,6379,000178,{917FD9EC-ACAE-4D9B-9934-57ABE27B564B},N, , ,N,2019/06/11 10:07:39,2019/06/11 10:07:39,0.13414952329213,0.000267064049910016
105,USFS,Event Standard Perims,N,GPS-Flight,2019/06/11 00:00:00,2019-NMGNF-000178,2019,Elk,NMGNF,2019/06/10 16:09:59,659.55641137, ,L936, ,NMGNF,NM,6379,000178,{917FD9EC-ACAE-4D9B-9934-57ABE27B564B},N, , ,N,2019/06/12 10:42:59,2019/06/11 10:07:39,0.126707623245306,0.000260466850126616
106,DL,Event Standard Perims,N,Mixed Methods,2019/05/13 00:00:00,2019-IDPDS-000076,2019,Prospect,IDIDS,2019/05/10 23:38:00,333.59996904, ,L8YB, ,IDPDS,ID, ,000076,{8571D2F8-35AC-421A-B5FE-C69BF64B6212},N, , ,N,2019/05/15 11:14:31,2019/05/15 11:14:31,0.105942119303997,0.000159794173332141
107,NPS,WFDSS,N,GPS-Flight,2019/05/13 00:00:00,2019-FLBCP-019031,2019,THICK ROOT,FLBCP,2019/05/12 00:00:00,530.47712371, ,L8XC, ,FLBCP,FL, ,019031,{E95B2BEF-1E38-4BA0-920D-3AD9D7084A28},N, , ,Y,2019/05/30 12:00:41,2019/05/15 11:14:31,0.0741153998428786,0.000193828528553527
108,USFS,WFDSS,N,Hand Sketch,2019/06/10 00:00:00,2019-AZTNF-000579,2019,Woodbury,AZTNF,2019/06/09 13:30:00,1607.43045956, ,L951, ,AZTNF,AZ,6382,000579,{852CA751-B8AB-4D83-9B1D-8D4C4924472B},N, , ,N,2019/06/11 10:08:08,2019/06/10 12:11:42,0.127249412398573,0.000630505773111647
109,USFS,WFDSS,N,Hand Sketch,2019/06/04 00:00:00,2019-FLFNF-000426,2019,Smith Still,FLFNF,2019/06/03 09:14:00,347.70232019, ,L9TF, ,FLFNF,FL, ,000426,{37F98489-77EA-4204-8E80-70C51F418516},N, , ,Y,2019/06/12 10:44:35,2019/06/04 09:38:36,0.0635448286968824,0.000132041391791964
110,USFS, ,N,Infrared Image,2019/08/23 00:00:00,2019-AZPNF-001190,2019,Sheridan,AZPNF,2019/08/22 20:58:59,9448.93131759, ,MLN4, ,AZPNF,AZ,6522,001190,{D0F4CD49-264E-4948-A40C-D34B1730B768},N, , ,N,2019/08/23 11:22:38,2019/08/23 11:22:38,1.36134444846305,0.00376493966659293
111,USFS, ,N,Infrared Image,2019/08/23 00:00:00,2019-AZPNF-001190,2019,Sheridan,AZPNF,2019/08/22 18:40:00,8883.97038322, ,MLN4, ,AZPNF,AZ,6522,001190,{D0F4CD49-264E-4948-A40C-D34B1730B768},N, , ,N,2019/08/23 11:22:38,2019/08/23 11:22:38,1.15326932147963,0.00353975860732047
112,FS,Pulled from EGP REST Service,N,Infrared Image,2019/08/23 10:05:27,2019-AZPNF-001190,2019,Sheridan,AZPNF,2019/08/23 08:14:15,9364.2831745, ,MLN4, ,AZPNF,AZ,6522,001190,{D0F4CD49-264E-4948-A40C-D34B1730B768},N, , ,N,2019/08/26 10:46:12,2019/08/23 11:22:38,1.25784862520086,0.00373120759185462
113,USFS,"Event Standard Perims; Marked as TRMU September Lightning Complex but error in Irwin",N,Mixed Methods,2019/09/23 00:00:00,2019-CASHF-001196,2019,MIDDLE,CASHF,2019/09/23 06:04:00,1339.59542558, ,MR5H, ,CASHF,CA,6588,001196,{20EEC0CB-93DD-4D5E-946D-2349AE51F360},N, , ,N,2019/09/24 10:20:08,2019/09/23 12:34:45,0.161776705027399,0.000579182379905474
114,DL,Event Standard Perims,N,Mixed Methods,2019/05/10 00:00:00,2019-IDPDS-000076,2019,Prospect,IDIDS,2019/05/09 19:47:00,354.3841918, ,L8YB, ,IDPDS,ID, ,000076,{8571D2F8-35AC-421A-B5FE-C69BF64B6212},N, , ,N,2019/05/15 11:17:29,2019/05/10 12:56:59,0.105670164524355,0.000169749914033795
115,DVF,WFDSS,N,Mixed Methods,2019/05/30 00:00:00,2019-FLFLS-070174,2019,YELLOW BLUFF 17 1,FLTIP,2019/05/29 00:00:00,554.84018235, ,L9KR, ,FLFLS,FL, ,070174,{14A7B0C8-9756-4883-A51B-2E81C0B9F4C7},N, , ,Y,2019/06/03 09:50:40,2019/05/30 11:59:18,0.0853732523347184,0.000211105319477368
116,USFS,WFDSS,N,GPS-Flight,2019/06/25 00:00:00,2019-NVHTF-030272,2019,Tamarack,NVHTF,2019/06/23 17:00:00,2.66782851, ,MB1L, ,NVHTF,CA, ,030272,{F46EE210-D9D0-4B86-8079-45D9AE8FB3DB},N, , ,N,2019/06/27 11:36:05,2019/06/25 12:09:09,0.00423201440750798,1.1146832470923e-06
117,BIA,WFDSS,N,Hand Sketch,2019/09/26 00:00:00,2019-AZSCA-000322,2019,Trail,AZSCA,2019/05/29 12:00:00,14.10776996, ,L84A, ,AZSCA,AZ, ,000322,{7AF6F877-754C-43D6-A059-3B2B2F115F7E},N, , ,Y,2019/09/26 11:21:04,2019/09/26 11:21:04,0.0106169398620283,5.53154283767412e-06
118,DVF,Event Standard Perims,N,Mixed Methods,2019/06/20 00:00:00,2019-AKKKS-903181,2019,Swan Lake,AKKNR,2019/06/20 06:55:00,20048.2839152, ,L92Q, ,AKKKS,AK,6387,903181,{836450FA-2D41-41A0-B38F-5A4B17766214},N, , ,N,2019/06/21 10:42:15,2019/06/20 12:57:41,1.32285380468673,0.0132997570439317
119,DVF,Pulled from EGP REST Service,N,Mixed Methods,2019/07/16 00:00:00,2019-AKTAS-913133,2019,McArthur Creek,AKAKS,2019/07/15 22:25:00,38954.5856588, ,L9HA, ,AKTAS,AK, ,913133,{EA646D2D-D8FF-4ED8-8BFD-F688F69126C8},N, , ,Y,2019/07/31 07:01:32,2019/07/16 11:51:10,3.13786254070595,0.0278634113531582
120,USFS,Event Standard Perims,N,Digitized-Other,2019/06/12 00:00:00,2019-CAINF-000903,2019,JORDAN,CAINF,2019/06/11 22:59:00,556.41251174, ,L973, ,CAINF,CA,6384,000903,{92B298F6-8D26-4A12-A53B-B2BAF83A5821},N, , ,N,2019/06/14 07:57:32,2019/06/12 10:42:31,0.0703019698964886,0.000225693925204892
121,USFS,WFDSS,N,Hand Sketch,2019/06/07 00:00:00,2019-FLFNF-000420,2019,360G,FLFNF,2019/06/06 20:00:00,521.3053608, ,L9TG, ,FLFNF,FL,6371,000420,{B1449451-5755-4C6F-99AF-27D94BA4B318},N, , ,Y,2019/06/07 10:02:18,2019/06/07 10:02:18,0.0691732012323091,0.000197873252805869
122,BLM,"Pulled from EGP REST Service;  ​​Sentinel 2 Imagery​",N,Remote Sensing Derived,2019/06/24 10:06:16,2019-AKTAD-000312,2019,Bergman Creek,AKCYD,2019/06/24 15:43:48,168.37156984, ,MBP5, ,AKTAD,AK, ,000312,{A5C271FA-9159-4AF5-A15E-BE9E28DAA140},N, , ,N,2019/06/26 10:56:51,2019/06/24 15:06:01,0.0673908739359214,0.000136205723525351
123,BLM,"Pulled from EGP REST Service;  Sentinel 2 imagery",N,Remote Sensing Derived,2019/06/24 10:06:10,2019-AKTAD-000320,2019,Bearpaw,AKAKS,2019/06/24 15:35:58,21.80073933, ,MBS5, ,AKTAD,AK, ,000320,{D988B784-2402-477C-A4BB-C2E7C225428A},N, , ,Y,2019/06/26 08:30:46,2019/06/24 15:06:01,0.0228142031048186,1.62277239595018e-05
124,NPS,Pulled from EGP REST Service,N,Mixed Methods,2019/05/14 10:05:19,2019-FLBCP-019028,2019,COWHORN,FLBCP,2019/05/05 02:15:00,283.44074727, ,L8UA, ,FLBCP,FL, ,019028,{429591B6-1B7B-491C-A9D3-00CA312D5284},N, , ,N,2019/07/01 13:23:06,2019/05/15 11:14:31,0.088123346766806,0.000103603044879745
125,DVF,WFDSS,N,Mixed Methods,2019/06/10 00:00:00,2019-AKSWS-904176,2019,Buzzard Peak,AKTGR,2019/06/06 14:39:59,7.8148527, ,L92G, ,AKSWS,AK, ,904176,{AE74031C-284E-432F-8196-3F3653A21C2B},N, , ,Y,2019/06/10 12:11:37,2019/06/10 12:11:37,0.0115805315367259,5.00333225296466e-06
126,BLM,"Pulled from EGP REST Service; Sentinel 2 imagery",N,Remote Sensing Derived,2019/06/21 05:05:19,2019-AKGAD-000218,2019,North River,AKADD,2019/06/20 21:24:02,59366.5901263, ,L987, ,AKGAD,AK, ,000218,{DE7F7137-3514-4B13-8665-405EE4E748CC},N, , ,N,2019/06/26 10:56:51,2019/06/21 10:42:15,2.44089340110642,0.0460734361299516
127,USFS,WFDSS,N,GPS-Walked/ Driven,2019/06/03 00:00:00,2019-FLFNF-000420,2019,360G,FLFNF,2019/05/30 12:59:59,218.19743994, ,L9TG, ,FLFNF,FL,6371,000420,{B1449451-5755-4C6F-99AF-27D94BA4B318},N, , ,N,2019/06/26 08:30:46,2019/06/03 09:50:02,0.0564400624296557,8.28212653257892e-05
128,DVF,"Pulled from EGP REST Service; Photorectification perimter submitted by DOF",N,Image Interpretation,2019/06/17 11:43:52,2019-AKSWS-904237,2019,Chulitna River,AKADD,2019/06/13 19:19:38,24.46707902, ,MAG4, ,AKSWS,AK, ,904237,{CB0E3C2A-0798-4715-AAD4-CE0CAA1F9ECA},N, , ,N,2019/09/10 09:33:43,2019/06/17 13:17:01,0.0156775304851304,1.59717418461446e-05
129,FS,"Pulled from EGP REST Service; NIROPS Interp",N,Infrared Image,2019/09/08 05:05:19,2019-WYSHF-000449,2019,FISHHAWK,WYSHF,2019/09/08 04:42:59,11177.365125, ,MQM5, ,WYSHF,WY,6558,000449,{22E2150C-45A1-4C69-8F6D-9100F1D072D6},N, , ,Y,2019/09/26 10:31:07,2019/09/09 11:10:02,0.795950285579538,0.0051083815446738
130,USFS,Event Standard Perims,N,GPS-Flight,2019/06/12 00:00:00,2019-NMGNF-000178,2019,Elk,NMGNF,2019/06/12 00:00:00,659.55641137, ,L936, ,NMGNF,NM,6379,000178,{917FD9EC-ACAE-4D9B-9934-57ABE27B564B},N, , ,N,2019/06/14 07:57:21,2019/06/12 10:42:31,0.126707623245306,0.000260466850126616
131,USFS,WFDSS,N,GPS-Walked/ Driven,2019/08/02 00:00:00,2019-WYBHF-000277,2019,LICK CREEK,WYBHF,2019/07/31 12:59:59,7.70344145, , , ,WYBHF,WY,6479,000277,{B8FE2FD2-B888-44E0-AFCE-1D119CED4283},N, , ,N,2019/08/05 12:26:30,2019/08/02 12:24:20,0.00901202170518808,3.54870515183328e-06
132,BLM,"Pulled from EGP REST Service;  Sentinel 2 data",N,Remote Sensing Derived,2019/06/21 05:05:17,2019-AKUYD-000262,2019,Black River,AKEID,2019/06/20 21:24:00,711.41352484, ,MA8Q, ,AKUYD,AK, ,000262,{35C99EB2-11E7-46E7-9FCE-CB72DCD67C8E},N, , ,N,2019/06/26 08:30:46,2019/06/21 10:42:15,0.225701582819828,0.000570220825906648
133,USFS, ,N,Infrared Image,2019/09/12 00:00:00,2019-CASHF-001209,2019,SOUTH,CATGU,2019/09/11 20:38:00,3177.26051817, ,MRD4, ,CASHF,CA,6577,001209,{3C414AA1-6948-4BF3-B6CD-417691D8633E},N, , ,N,2019/09/12 11:00:23,2019/09/12 11:00:23,0.486854632573644,0.00135932607899601
134,BLM,Pulled from EGP REST Service,N,Mixed Methods,2019/05/15 00:00:00,2019-AKMID-000077,2019,Oregon Lakes,AKFWQ,2019/05/08 11:00:59,5923.93602455, ,L8P7, ,AKMID,AK,6308,000077,{44C8E90C-98D1-490F-A7DE-D74F0C3D3AD0},N, , ,N,2019/05/29 08:37:25,2019/05/15 11:14:31,0.700961021635442,0.00438388656817806
135,USFS, ,N,Infrared Image,2019/06/26 00:00:00,2019-NMLNF-000249,2019,PINE LODGE,NMLNF,2019/06/25 23:16:59,12484.4367344, ,MBA5, ,NMLNF,NM,6397,000249,{1F1E8B82-4864-4884-9737-FE108D1ADCEC},N, , ,N,2019/06/26 10:56:50,2019/06/26 10:56:50,0.619253183794993,0.00491383926025337
136,BLM,"Pulled from EGP REST Service; Digitzed from DRTI data",N,Other,2019/07/18 05:06:25,2019-AKUYD-000601,2019,Coal River,AKAKS,2019/07/17 21:13:37,87.2513702, ,MF2G, ,AKUYD,AK, ,000601,{8478A1F0-3087-45DE-B0FC-A31B5F4920A6},N, , ,N,2019/09/10 09:01:08,2019/07/18 11:08:55,0.0460858110390132,7.3647683195871e-05
137,DFF,Pulled from EGP REST Service,N,Mixed Methods,2019/07/19 05:06:00,2019-UTSCS-190193,2019,Champlin Point,UTUTS,2019/07/18 10:26:06,311.68161119, ,MFX1, ,UTSCS,UT, ,190193,{5EBC5385-2DF6-45A4-96F4-82B3FBF9EFEE},N, , ,Y,2019/07/19 11:17:25,2019/07/19 11:17:25,0.0876562970560067,0.000132402121640332
138,USFS,WFDSS,N,GPS-Walked/ Driven,2019/08/05 00:00:00,2019-WYBHF-000277,2019,LICK CREEK,WYBHF,2019/08/05 00:00:00,2.33138307, , , ,WYBHF,WY,6479,000277,{B8FE2FD2-B888-44E0-AFCE-1D119CED4283},N, , ,Y,2019/08/05 12:26:30,2019/08/05 12:26:30,0.00692639406375673,1.07398458072507e-06
139,BLM,Pulled from EGP REST Service,N,Other,2019/06/30 05:05:30,2019-AKMID-000390,2019,Beaver,AKFWQ,2019/06/28 09:43:39,280.43010349, ,MB79, ,AKMID,AK, ,000390,{831A7AAA-5DA6-4E52-BFAF-2E0E0C502A78},N, , ,N,2019/07/01 12:33:11,2019/07/01 12:33:11,0.0763835601726698,0.000213816010116463
140,DVF,WFDSS,N,Unknown,2019/05/30 00:00:00,2019-AKTAS-913133,2019,McArthur Creek,AKAKS,2019/05/24 00:00:00,1971.31797812, ,L9HA, ,AKTAS,AK, ,913133,{EA646D2D-D8FF-4ED8-8BFD-F688F69126C8},N, , ,N,2019/06/03 09:50:02,2019/05/30 11:59:17,0.269670469943617,0.00141193521059888
141,BLM,WFDSS,N,Hand Sketch,2019/05/30 00:00:00,2019-AKTAD-000132,2019,Melozitna,AKAKS,2019/05/24 00:00:00,1295.62868492, ,L9GV, ,AKTAD,AK, ,000132,{E5EE8223-9CDD-4A54-94CD-436D0037743C},N, , ,N,2019/06/26 10:56:51,2019/05/30 11:59:17,0.162113420034691,0.00100956329599276
142,BLM,"Pulled from EGP REST Service;  Sentinel 2",N,Remote Sensing Derived,2019/06/26 05:05:43,2019-AKUYD-000367,2019,Frozen Calf,AKARR,2019/06/25 13:04:36,3036.68384958, ,MB2L, ,AKUYD,AK, ,000367,{5D7C1283-D2F2-417E-8B78-F73ABEAB84FE},N, , ,N,2019/07/01 14:27:50,2019/06/26 10:56:51,0.359722472557728,0.0025081839054374
143,BLM,"Pulled from EGP REST Service;  Sentinel 2 imagery",N,Remote Sensing Derived,2019/06/24 10:06:09,2019-AKUYD-000324,2019,Hess Creek,AKAKS,2019/06/24 15:35:57,550.42929328, ,MBT1, ,AKUYD,AK, ,000324,{4AB4BF76-9D3B-4C1C-90B0-4BC9EE81B40A},N, , ,N,2019/06/26 10:56:51,2019/06/24 15:06:01,0.144098941033603,0.000434893339960568
144,USFS,WFDSS,N,GPS-Walked/ Driven,2019/06/10 00:00:00,2019-AZCOF-000299,2019,Coldwater,AZCOF,2019/06/07 06:59:59,2317.38900164, ,L9R7, ,AZCOF,AZ,6363,000299,{F38E0F73-6A5D-4EF5-A7F9-EF006DBFF7A6},N, , ,N,2019/06/28 12:13:54,2019/06/10 12:11:37,0.168356797612289,0.000920612204947828
